nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
4,257894_at,T,F,AT3G17100,AT3G17100,sequence-specific DNA binding transcription factors,0.752292181,0.715337583,0.755116389,0.513077315,0.38679705,0.624524104
4,260551_at,T,F,AT2G43510,ATTI1|TI1,trypsin inhibitor protein 1,0.751723819,0.663120407,0.798145383,0.326889648,0.59725855,0.627427561
3,252945_at,T,F,AT4G39140,AT4G39140,RING/U-box superfamily protein,7.51E-01,0.52701203,0.740259159,0.2351668,0.386557138,5.28E-01
3,259097_at,T,F,AT3G04830,AT3G04830,Protein prenylyltransferase superfamily protein,0.750821153,0.601029818,0.668795918,0.243105754,0.420087392,0.536768007
4,254428_at,T,F,AT4G21160,AGD12|ZAC,Calcium-dependent ARF-type GTPase activating protein family,0.750609707,0.673914477,0.81043608,0.289133478,0.685324608,0.64188367
3,265926_at,T,F,AT2G18600,AT2G18600,Ubiquitin-conjugating enzyme family protein,0.750328138,0.624663264,0.79044869,0.140287545,0.439024412,0.54895041
2,258387_at,T,T,AT3G15550,AT3G15550,unknown protein; Has 25732 Blast hits to 16979 proteins in 961 species: Archae - 144; Bacteria - 1801; Metazoa - 12681; Fungi - 1868; Plants - 912; Viruses - 94; Other Eukaryotes - 8232 (source: NCBI BLink).,0.74998084,0.388298266,0.526296781,0.303944844,0.302013512,0.454106849
4,253646_at,T,F,AT4G29810,ATMKK2|MKK2|MK1,MAP kinase kinase 2,0.749527938,0.73260362,0.833756799,0.481012247,0.516789627,0.662738046
2,250344_at,T,F,AT5G11930,AT5G11930,Thioredoxin superfamily protein,0.748887894,0.522712233,0.495100248,0.369517563,0.047659868,0.436775561
3,253776_at,T,F,AT4G28390,AAC3|ATAAC3,ADP/ATP carrier 3,0.748773287,0.651393692,0.706414426,0.343923081,0.445508249,0.579202547
4,266566_at,T,F,AT2G24040,AT2G24040,Low temperature and salt responsive protein family,0.747992696,0.701585694,0.866683869,0.503221819,0.493750451,0.662646906
4,253355_at,NA,NA,NA,NA,NA,0.747769936,0.717146401,0.791313121,0.478891546,0.604419467,0.667908094
3,266881_at,T,F,AT2G44680,CKB4,casein kinase II  beta subunit 4,0.747581666,0.694076262,0.766791966,0.321643518,0.373115123,0.580641707
4,265252_at,T,F,AT2G01980,ATNHX7|ATSOS1|SOS1,"sodium proton exchanger, putative (NHX7) (SOS1)",0.747511976,0.769728571,0.89340728,0.233150507,0.518939456,0.632547558
3,254483_at,T,F,AT4G20740,AT4G20740,Pentatricopeptide repeat (PPR-like) superfamily protein,0.746892367,0.570836821,0.785303308,0.326199835,0.410683096,0.567983085
4,257708_at,T,F,AT3G13330,PA200,proteasome activating protein 200,0.74640093,0.760171691,0.920587988,0.394627703,0.600360745,0.684429812
2,264552_at,NA,NA,NA,NA,NA,0.745677095,0.479115137,0.595361122,0.107038971,0.338313137,0.453101093
4,248576_at,T,F,AT5G49810,MMT,methionine S-methyltransferase,0.745317378,0.722428904,0.890247952,0.433383787,0.550181096,0.668311824
3,259228_at,T,F,AT3G07720,AT3G07720,Galactose oxidase/kelch repeat superfamily protein,0.744787224,0.602312747,0.677574796,0.316201401,0.346878628,0.537550959
4,258371_at,T,F,AT3G14410,AT3G14410,Nucleotide/sugar transporter family protein,0.744601491,0.697755404,0.85925394,0.398754686,0.562259459,0.652524996
3,255675_at,T,F,AT4G00480,myc1|ATMYC1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.744417811,0.598313465,0.626091705,0.037083337,0.406815513,0.482544366
3,250866_at,T,F,AT5G03905,AT5G03905,Iron-sulphur cluster biosynthesis family protein,0.743848596,0.591518148,0.704078292,0.373980555,0.373418177,0.557368754
3,248526_at,T,T,AT5G50740,AT5G50740,Heavy metal transport/detoxification superfamily protein,0.743532306,0.670514786,0.817828331,0.344360157,0.486965939,0.612640304
4,259717_at,T,F,AT1G61010,CPSF73-I,cleavage and polyadenylation specificity factor 73-I,0.743384339,0.529839963,0.560045197,0.359209668,0.500732015,0.538642236
2,249147_at,T,F,AT5G43330,AT5G43330,Lactate/malate dehydrogenase family protein,0.743072491,0.490233574,0.550890003,0.080365911,0.185212542,0.409954904
5,251063_at,T,F,AT5G01850,AT5G01850,Protein kinase superfamily protein,0.742884655,0.733645063,0.732877326,0.547850477,0.550473681,0.66154624
3,246223_at,T,F,AT4G36890,IRX14,Nucleotide-diphospho-sugar transferases superfamily protein,0.742878728,0.536677864,0.576513941,0.380564583,0.354615571,0.518250138
2,249555_at,T,F,AT5G38300,AT5G38300,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G67035.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.742736063,0.421612377,0.60946824,0.128408658,0.181486092,0.416742286
2,252094_at,T,F,AT3G51260,PAD1,20S proteasome  alpha subunit PAD1,0.742022965,0.422024049,0.564260467,0.041301471,0.04067985,0.36205776
3,257251_at,T,F,AT3G24160,PMP,putative type 1 membrane protein,0.741866754,0.57963066,0.599833722,0.062708416,0.009488924,0.398705695
3,258368_at,T,F,AT3G14240,AT3G14240,Subtilase family protein,0.741584411,0.645994539,0.81537639,0.382078187,0.411270688,0.599260843
3,254878_at,T,F,AT4G11660,HSFB2B|AT-HSFB2B,winged-helix DNA-binding transcription factor family protein,0.741514998,0.704516919,0.660196092,0.270689789,0.278496298,0.531082819
3,257861_at,T,F,AT3G13050,AT3G13050,Major facilitator superfamily protein,0.741246839,0.634232873,0.704010161,0.44827753,0.386219909,0.582797462
3,264903_at,T,F,AT1G23190,AT1G23190,Phosphoglucomutase/phosphomannomutase family protein,0.740798754,0.562107445,0.665790903,0.104310081,0.097735995,0.434148636
3,247034_at,T,F,AT5G67260,CYCD3;2,CYCLIN D3;2,0.74048792,0.656713871,0.777178778,0.336515914,0.413621826,0.584903662
3,259889_at,T,F,AT1G76405,AT1G76405,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast envelope; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G20816.1); Has 38 Blast hits to 38 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.740470818,0.742182003,0.787032496,0.272886899,0.451906814,0.598895806
3,256795_at,T,F,AT3G22110,PAC1,20S proteasome alpha subunit C1,0.740439161,0.599284968,0.68792439,0.10859399,0.284424749,0.484133452
3,264968_at,T,F,AT1G67360,AT1G67360,Rubber elongation factor protein (REF),0.740357235,0.775246635,0.88631688,0.445575864,0.478127232,0.665124769
3,264370_at,T,F,AT1G12100,AT1G12100,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.740168251,0.588435586,0.616904277,0.288258675,0.223542513,0.49146186
5,267342_at,T,F,AT2G44520,COX10,cytochrome c oxidase 10,0.739271585,0.750439389,0.829264045,0.51823071,0.526465277,0.672734201
3,254871_at,T,F,AT4G11920,CCS52A2|FZR1,cell cycle switch protein 52  A2,0.7385839,0.596056541,0.612321736,0.074102013,0.478345802,0.499881998
3,265077_at,T,F,AT1G55530,AT1G55530,RING/U-box superfamily protein,0.738159417,0.585080259,0.678843437,0.309089345,0.29182816,0.520600124
3,259983_at,T,F,AT1G76490,HMGR1|HMG1,hydroxy methylglutaryl CoA reductase 1,0.73802163,0.69736694,0.876188596,0.384232855,0.426936196,0.624549243
2,249693_at,T,F,AT5G35750,AHK2|HK2,histidine kinase 2,0.737707867,0.45415428,0.640606639,0.156867062,0.214176262,0.440702422
3,266495_at,T,F,AT2G07050,CAS1,cycloartenol synthase 1,0.737580158,0.650185575,0.751858108,0.315721859,0.358205689,0.562710278
3,261192_at,T,F,AT1G32870,ANAC13|ANAC013|NAC13,NAC domain protein 13,0.737473255,0.743491441,0.747516685,0.229137513,0.35058296,0.561640371
3,247155_at,T,F,AT5G65750,AT5G65750,"2-oxoglutarate dehydrogenase, E1 component",0.737447637,0.68653981,0.844616429,0.23947571,0.387686066,0.57915313
3,254533_at,T,F,AT4G19670,AT4G19670,RING/U-box superfamily protein,0.737043678,0.618992224,0.672947494,0.051538581,0.127134857,0.441531367
3,255681_at,T,F,AT4G00550,DGD2,digalactosyl diacylglycerol deficient 2,0.736984612,0.709464278,0.781156314,0.164801238,0.439276356,0.56633656
3,245348_at,T,F,AT4G17770,TPS5|ATTPS5,trehalose phosphatase/synthase 5,0.736951599,0.633011113,0.74170329,0.201847595,0.170716378,0.496845995
2,251286_at,T,F,AT3G61710,ATG6|AtBECLIN1|ATATG6|BECLIN1,AUTOPHAGY 6,0.736908627,0.532866993,0.459688906,0.127438677,0.341604435,0.439701528
3,267532_at,T,F,AT2G42040,AT2G42040,CONTAINS InterPro DOMAIN/s: WRC (InterPro:IPR014977); Has 219 Blast hits to 219 proteins in 19 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 215; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.736265259,0.552161811,0.662906236,0.200863019,0.181652365,0.466769738
3,252149_at,T,F,AT3G51290,AT3G51290,Protein of unknown function (DUF630) ;Protein of unknown function (DUF632),0.736109585,0.541413838,0.603867446,0.415966255,0.303137693,0.520098963
3,264266_at,T,F,AT1G09160,AT1G09160,Protein phosphatase 2C family protein,0.735524774,0.610958646,0.786383164,0.083832695,0.409020008,0.525143857
3,261380_at,T,F,AT1G05400,AT1G05400,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G06810.1); Has 31 Blast hits to 31 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 31; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.735408031,0.584003221,0.659410866,0.260840787,0.442326019,0.536397785
3,253913_at,T,F,AT4G27370,ATVIIIB|VIIIB,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.735203187,0.561727303,0.75133527,0.403123718,0.38211812,0.566701519
4,253855_at,T,F,AT4G28050,TET7,tetraspanin7,0.735180375,0.7381175,0.740279982,0.273138711,0.518831078,0.601109529
3,248661_at,T,F,AT5G48670,FEM111|AGL80,AGAMOUS-like 80,0.734523491,0.52871976,0.71087356,0.227976788,0.372184012,0.514855522
3,263979_at,T,F,AT2G42840,PDF1,protodermal factor 1,0.734128362,0.546219596,0.600629198,0.130813454,0.198516641,0.44206145
5,250586_at,T,F,AT5G07630,AT5G07630,lipid transporters,0.733296122,0.693895579,0.833032727,0.513478632,0.6136377,0.677468152
4,249073_at,T,F,AT5G44020,AT5G44020,"HAD superfamily, subfamily IIIB acid phosphatase",0.733199883,0.76192459,0.852701924,0.287771123,0.534765802,0.634072664
2,266533_s_at,F,NA,AT2G16850,PIP2;8|PIP3B,plasma membrane intrinsic protein 2;8,0.733169774,0.435792907,0.524873032,0.081926255,0.13973183,0.38309876
4,264089_at,T,F,AT2G31200,ATADF6|ADF6,actin depolymerizing factor 6,0.732730976,0.695040936,0.83838676,0.478761067,0.502660364,0.64951602
3,257815_at,T,F,AT3G25130,AT3G25130,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 17 plant structures; EXPRESSED DURING: 9 growth stages; Has 3885 Blast hits to 2658 proteins in 280 species: Archae - 12; Bacteria - 208; Metazoa - 970; Fungi - 222; Plants - 148; Viruses - 11; Other Eukaryotes - 2314 (source: NCBI BLink).,0.732393788,0.72214328,0.793483172,0.335882112,0.46648079,0.610076628
4,264868_at,T,F,AT1G24095,AT1G24095,Putative thiol-disulphide oxidoreductase DCC,0.732216954,0.682099846,0.87796904,0.319293202,0.579548014,0.638225411
3,248281_at,T,F,AT5G52980,AT5G52980,"CONTAINS InterPro DOMAIN/s: ATPase, vacuolar ER assembly factor, Vma12 (InterPro:IPR021013); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.732117546,0.580084191,0.736075907,0.358251606,0.404141164,0.562134083
3,266488_at,T,F,AT2G47670,AT2G47670,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.731916762,0.661171512,0.799714516,0.271262379,0.4828546,0.589383954
4,246790_at,T,F,AT5G27610,ALY1|ATALY1,DIRP ;Myb-like DNA-binding domain,0.731264533,0.666540029,0.782675026,0.210771993,0.548379065,0.587926129
3,266170_at,T,F,AT2G39050,AT2G39050,hydroxyproline-rich glycoprotein family protein,0.731182557,0.515164485,0.734263673,0.156410243,0.286741208,0.484752433
3,263865_at,T,F,AT2G36910,ABCB1|PGP1|ATPGP1,ATP binding cassette subfamily B1,0.730920904,0.62432289,0.794052023,0.035469446,0.346818734,0.506316799
3,261710_at,T,F,AT1G32730,AT1G32730,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 6 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF702 (InterPro:IPR007818); Has 120 Blast hits to 118 proteins in 39 species: Archae - 0; Bacteria - 8; Metazoa - 63; Fungi - 4; Plants - 33; Viruses - 0; Other Eukaryotes - 12 (source: NCBI BLink).,0.730151564,0.517740698,0.5784036,0.234823823,0.474121123,0.507048162
3,250843_at,T,F,AT5G04430,BTR1|BTR1L|BTR1S,binding to TOMV RNA 1L (long form),0.729866104,0.537633281,0.674887532,0.012387577,0.437554612,0.478465821
2,267274_at,T,F,AT2G30160,AT2G30160,Mitochondrial substrate carrier family protein,0.729857999,0.484369054,0.721872644,0.054806673,0.284739414,0.455129157
3,267059_at,T,F,AT2G32520,AT2G32520,alpha/beta-Hydrolases superfamily protein,0.72971072,0.689827432,0.879651763,0.413523575,0.407682127,0.624079123
2,262244_at,T,F,AT1G48260,CIPK17|SnRK3.21,CBL-interacting protein kinase  17,0.72960488,0.370412431,0.550971009,0.115469325,0.180796922,0.389450913
4,246143_at,T,F,AT5G19980,GONST4,golgi nucleotide sugar transporter 4,0.729478897,0.741088498,0.800790407,0.461043155,0.548393141,0.65615882
2,245685_at,T,F,AT5G22220,ATE2FB|E2FB|E2F1,E2F transcription factor 1,0.729257918,0.492225581,0.701566668,0.092402601,0.352243582,0.47353927
2,257980_at,T,F,AT3G20760,AT3G20760,"Nse4, component of Smc5/6 DNA repair complex",0.729196846,0.449011967,0.588215953,0.224605526,0.157121718,0.429630402
3,264546_at,T,F,AT1G55805,AT1G55805,BolA-like family protein,0.729159984,0.732056904,0.827718558,0.270273184,0.465702497,0.604982225
4,255481_at,T,F,AT4G02460,PMS1,"DNA mismatch repair protein, putative",0.729087926,0.719493144,0.923456096,0.37578983,0.563168493,0.662199098
3,248387_at,T,F,AT5G51960,AT5G51960,CONTAINS InterPro DOMAIN/s: Complex 1 LYR protein (InterPro:IPR008011); Has 45 Blast hits to 45 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.728464484,0.506430852,0.50618507,0.078143357,0.3101225,0.425869253
2,245513_at,T,F,AT4G15780,ATVAMP724|VAMP724,vesicle-associated membrane protein 724,0.728353613,0.444192322,0.524489173,0.047637938,0.210565813,0.391047772
2,248086_at,T,F,AT5G55490,ATGEX1|GEX1,gamete expressed protein 1,0.728330489,0.398100777,0.570103079,0.108953647,0.116740883,0.384445775
4,262118_at,T,F,AT1G02850,BGLU11,beta glucosidase 11,0.728153181,0.724835739,0.872727193,0.492061726,0.55835832,0.675227232
2,249184_at,T,F,AT5G43020,AT5G43020,Leucine-rich repeat protein kinase family protein,0.728152969,0.478256626,0.555930663,0.008462605,0.365650923,0.427290757
2,250930_at,T,F,AT5G03160,ATP58IPK|P58IPK,homolog of mamallian P58IPK,0.726784338,0.484927375,0.638569668,0.167417565,0.252300461,0.453999881
3,245359_at,T,F,AT4G14430,ECHIB|ECI2|IBR10|ATECI2|PEC12,indole-3-butyric acid response 10,0.726775355,0.620300529,0.685411093,0.341426078,0.411878875,0.557158386
3,245315_at,T,F,AT4G14800,PBD2,20S proteasome beta subunit D2,0.726566888,0.685065162,0.857020641,0.278265306,0.393797322,0.588143064
3,259803_at,T,F,AT1G72150,PATL1,PATELLIN 1,0.726493435,0.737267332,0.848678112,0.466835611,0.473035511,0.650462
3,252120_at,T,F,AT3G51130,AT3G51130,unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0183 (InterPro:IPR005373); Has 269 Blast hits to 265 proteins in 123 species: Archae - 0; Bacteria - 0; Metazoa - 131; Fungi - 82; Plants - 37; Viruses - 0; Other Eukaryotes - 19 (source: NCBI BLink).,0.726322867,0.719272897,0.870923638,0.277125367,0.485412441,0.615811442
5,253016_at,T,T,AT4G37950,AT4G37950,Rhamnogalacturonate lyase family protein,0.72612357,0.66649782,0.777623331,0.55845787,0.555399469,0.656820412
2,250465_at,T,F,AT5G10070,AT5G10070,RNase L inhibitor protein-related,0.72565137,0.475514036,0.506536448,0.084528359,0.007771745,0.360000392
4,258312_at,T,F,AT3G16170,AT3G16170,AMP-dependent synthetase and ligase family protein,0.725593576,0.617368789,0.681443587,0.119772011,0.502886958,0.529412984
3,264418_at,T,F,AT1G43190,PTB3,polypyrimidine tract-binding protein 3,0.725297565,0.575107554,0.738891116,0.32055691,0.337874313,0.539545492
3,260444_at,T,F,AT1G68300,AT1G68300,Adenine nucleotide alpha hydrolases-like superfamily protein,0.724762743,0.693945729,0.857458794,0.311998508,0.409339365,0.599501027
3,256673_at,T,F,AT3G52370,FLA15,FASCICLIN-like arabinogalactan protein 15 precursor,0.724457098,0.748997364,0.842141124,0.326918393,0.412611445,0.611025085
3,246117_at,T,F,AT5G20320,DCL4|ATDCL4,dicer-like 4,0.724142972,0.515772535,0.653689802,0.293045222,0.269034587,0.491137023
4,251871_at,T,F,AT3G54520,AT3G54520,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G54530.1); Has 72 Blast hits to 70 proteins in 20 species: Archae - 0; Bacteria - 5; Metazoa - 8; Fungi - 2; Plants - 18; Viruses - 0; Other Eukaryotes - 39 (source: NCBI BLink).,0.724065097,0.684648828,0.646003364,0.112801692,0.510961355,0.535696067
3,246660_at,T,F,AT5G35180,AT5G35180,Protein of unknown function (DUF1336),0.72338258,0.669865467,0.703060943,0.18987345,0.276985809,0.51263365
4,260842_at,T,F,AT1G29150,RPN6|ATS9,non-ATPase subunit 9,0.723173514,0.757080118,0.93830398,0.345381203,0.530742515,0.658936266
4,250832_at,T,F,AT5G04950,NAS1|ATNAS1,nicotianamine synthase 1,0.722670259,0.739362899,0.818870743,0.372023308,0.538147649,0.638214972
3,256285_at,T,F,AT3G12510,AT3G12510,MADS-box family protein,0.721959509,0.651634027,0.849589586,0.219274703,0.43372002,0.575235569
4,248531_at,T,F,AT5G49950,AT5G49950,alpha/beta-Hydrolases superfamily protein,0.721863339,0.777041852,0.901942329,0.294321476,0.598694723,0.658772744
3,253267_at,T,F,AT4G34100,AT4G34100,RING/U-box superfamily protein,0.721805503,0.632520517,0.760849988,0.267474007,0.241765321,0.524883067
4,263152_at,T,F,AT1G54060,ASIL1,6B-interacting protein 1-like 1,0.721648855,0.673152638,0.89263364,0.41901311,0.584396997,0.658169048
3,258679_at,T,F,AT3G08590,AT3G08590,"Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent",0.721631542,0.839410477,0.825112753,0.474127743,0.495529912,0.671162486
3,251575_at,T,F,AT3G58120,BZIP61|ATBZIP61,Basic-leucine zipper (bZIP) transcription factor family protein,0.721437884,0.62013357,0.526748617,0.137162777,0.062765758,0.413649721
3,259858_at,T,F,AT1G68400,AT1G68400,leucine-rich repeat transmembrane protein kinase family protein,0.721424211,0.575434597,0.721749446,0.073292902,0.248942897,0.468168811
3,245768_at,T,F,AT1G33590,AT1G33590,Leucine-rich repeat (LRR) family protein,0.720581606,0.62346942,0.717722447,0.235666937,0.434073348,0.546302752
3,257313_at,T,F,AT3G26520,GAMMA-TIP2|SITIP|TIP2|TIP1;2,tonoplast intrinsic protein 2,0.720434242,0.639980815,0.663489521,0.326986607,0.468481815,0.5638746
3,267595_at,T,F,AT2G32990,GH9B8|AtGH9B8,glycosyl hydrolase 9B8,0.720351406,0.720294381,0.80180682,0.422555516,0.414486305,0.615898886
