nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,245172_at,T,F,AT2G47540,AT2G47540,Pollen Ole e 1 allergen and extensin family protein,0.658541577,0.909783706,0.867991317,0.133405276,0.933302174,0.70060481
4,245174_at,T,F,AT2G47500,AT2G47500,P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain,0.63584784,0.693565426,0.603177663,0.19353856,0.746191787,0.574464255
4,245175_at,T,F,AT2G47470,UNE5|MEE30|ATPDI11|PDI11|ATPDIL2-1,thioredoxin family protein,0.685915548,0.780850421,0.86930601,0.236714711,0.889537097,0.692464758
4,245176_at,T,F,AT2G47440,AT2G47440,Tetratricopeptide repeat (TPR)-like superfamily protein,0.644617422,0.739386786,0.766090023,0.225727775,0.844438713,0.644052144
4,245178_at,T,F,AT5G12390,FIS1B,Tetratricopeptide repeat (TPR)-like superfamily protein,0.566247126,0.622080385,0.865022068,0.356898316,0.805207701,0.643091119
4,245179_at,NA,NA,NA,NA,NA,0.61052512,0.921281023,0.772314781,0.098875861,0.869357403,0.654470837
4,245180_at,T,F,AT5G12410,AT5G12410,THUMP domain-containing protein,0.535491636,0.81709175,0.894637875,0.085604453,0.897116915,0.645988526
4,245181_at,T,F,AT5G12420,AT5G12420,O-acyltransferase (WSD1-like) family protein,0.673688428,0.831998094,0.900555514,0.223854716,0.932781503,0.712575651
4,245186_at,T,F,AT1G67710,ARR11,response regulator 11,0.681583827,0.880184867,0.873679196,0.197794257,0.955420883,0.717732606
4,245187_s_at,F,NA,AT1G67650,AT1G67650,SRP72 RNA-binding domain,0.614847939,0.872082209,0.862449786,0.144521614,0.932714626,0.685323235
4,245191_at,T,F,AT1G67770,TEL2,terminal EAR1-like 2,0.658919331,0.7410991,0.836532125,0.261174749,0.849176318,0.669380325
4,245192_at,T,F,AT1G67780,AT1G67780,Zinc-finger domain of monoamine-oxidase A repressor R1 protein,0.685573289,0.76358438,0.770353763,0.359423666,0.858393006,0.687465621
4,245193_at,T,F,AT1G67810,SUFE2,sulfur E2,0.545375417,0.767390138,0.833505514,0.175606888,0.886567459,0.641689083
4,245194_at,T,F,AT1G67820,AT1G67820,Protein phosphatase 2C family protein,0.725490829,0.815253954,0.685567967,0.174040439,0.882059472,0.656482532
4,245195_at,T,F,AT1G67740,YCF32|PSBY,photosystem II BY,0.649042237,0.898129078,0.87432576,0.154271312,0.940020088,0.703157695
4,245197_at,T,F,AT1G67800,AT1G67800,Copine (Calcium-dependent phospholipid-binding protein) family,0.598417427,0.886939212,0.886769802,0.138333136,0.932975348,0.688686985
4,245198_at,T,F,AT1G67700,AT1G67700,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 49 Blast hits to 49 proteins in 20 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).",0.642174254,0.889580199,0.878778796,0.128115165,0.934744319,0.694678547
4,245199_at,T,F,AT1G67730,KCR1|ATKCR1|YBR159,beta-ketoacyl reductase 1,0.535298006,0.850447223,0.900687564,0.099481213,0.89740707,0.656664215
4,245201_at,T,F,AT1G67840,CSK,chloroplast sensor kinase,0.647367836,0.910883574,0.835719521,0.111911371,0.93121844,0.687420148
4,245204_at,T,F,AT5G12270,AT5G12270,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.699441071,0.861266163,0.77695087,0.246498801,0.920880319,0.701007445
4,245205_at,T,F,AT5G12280,AT5G12280,SWAP (Suppressor-of-White-APricot)/surp RNA-binding domain-containing protein,0.615604272,0.80128603,0.575542416,0.124428945,0.761576255,0.575687583
4,245206_at,T,F,AT5G12290,DGS1,dgd1 suppressor 1,0.671450938,0.87192511,0.889415224,0.234997096,0.93796158,0.72114999
4,245208_at,T,F,AT5G12330,LRP1,Lateral root primordium (LRP) protein-related,0.636719578,0.890174087,0.892183753,0.163152954,0.943100357,0.705066146
4,245209_at,T,F,AT5G12340,AT5G12340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G28190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.651615395,0.927599118,0.781275599,0.10431442,0.910796721,0.67512025
4,245212_at,NA,NA,NA,NA,NA,0.552015487,0.666480064,0.687638162,0.154327328,0.768162134,0.565724635
4,245213_at,T,F,AT1G44575,NPQ4|PSBS,Chlorophyll A-B binding family protein,0.661572232,0.894254091,0.882933157,0.156800545,0.942165217,0.707545048
4,245215_at,T,F,AT1G67830,ATFXG1|FXG1,alpha-fucosidase 1,0.674888894,0.944626127,0.795529952,0.141687857,0.924525436,0.696251653
4,245217_at,T,F,AT1G38340,AT1G38340,"gypsy-like retrotransposon family (Athila), has a 3.7e-36 P-value blast match to GB:CAA57397 Athila ORF 1 (Arabidopsis thaliana)",0.501810766,0.871886959,0.761608435,0.0816607,0.846276605,0.612648693
4,245218_s_at,F,NA,AT1G59218,AT1G59218,Disease resistance protein (CC-NBS-LRR class) family,0.657261798,0.892661711,0.870788524,0.155752426,0.925202746,0.700333441
4,245219_at,F,NA,AT1G59124,AT1G59124,Disease resistance protein (CC-NBS-LRR class) family,0.716020876,0.923184149,0.845300648,0.203156126,0.928592367,0.723250833
4,245222_at,T,F,AT3G29787,AT3G29787,"CACTA-like transposase family (Ptta/En/Spm), has a 4.8e-35 P-value blast match to At5g29026.1/8-244 CACTA-like transposase family (Ptta/En/Spm) (CACTA-element) (Arabidopsis thaliana)",0.522236554,0.586532423,0.521045358,0.350443827,0.622850024,0.520621637
4,245224_at,T,F,AT3G29796,AT3G29796,unknown protein; Has 28 Blast hits to 20 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 18; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink).,0.696372131,0.870689697,0.827573108,0.190390688,0.950333497,0.707071824
4,245230_at,T,F,AT4G25610,AT4G25610,C2H2-like zinc finger protein,0.678807228,0.868432988,0.73737813,0.194452931,0.868648177,0.669543891
4,245232_at,T,F,AT4G25590,ADF7,actin depolymerizing factor 7,0.529556146,0.806103599,0.782153864,0.068181665,0.858289687,0.608856992
4,245233_at,T,F,AT4G25580,AT4G25580,CAP160 protein,0.650406553,0.858414701,0.85429049,0.301192882,0.900469396,0.712954805
4,245234_at,T,F,AT4G25560,AtMYB18|MYB18,myb domain protein 18,0.504145356,0.710696614,0.810181863,0.222467499,0.79513315,0.608524896
4,245237_at,T,F,AT4G25520,SLK1,SEUSS-like 1,0.83332499,0.764882553,0.76077839,0.352757248,0.848137125,0.711976061
4,245239_at,T,F,AT4G25530,HDG6|FWA,FLOWERING WAGENINGEN,0.569207341,0.701048795,0.848742997,0.286765024,0.734543333,0.628061498
4,245240_at,T,F,AT1G44510,AT1G44510,"copia-like retrotransposon family, has a 0. P-value blast match to dbj|BAA78426.1| polyprotein (AtRE2-1) (Arabidopsis thaliana) (Ty1_Copia-element)",0.598067725,0.77838322,0.782961847,0.196360135,0.82446199,0.636046984
4,245241_at,T,F,AT1G44478,AT1G44478,Cyclophilin,0.616936614,0.730983778,0.744907407,0.206176517,0.809013402,0.621603544
4,245242_at,T,F,AT1G44446,CH1|ATCAO|CAO,Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain,0.608578042,0.850159771,0.839656766,0.161939842,0.923602499,0.676787384
4,245245_at,T,F,AT1G44318,hemb2,Aldolase superfamily protein,0.579638727,0.737523291,0.612508781,0.161692493,0.626076823,0.543488023
4,245246_at,T,F,AT1G44224,AT1G44224,ECA1 gametogenesis related family protein,0.719490871,0.827258989,0.792756544,0.088171672,0.857439301,0.657023475
4,245253_at,T,F,AT4G15440,HPL1|CYP74B2,hydroperoxide lyase 1,0.691945571,0.815695605,0.716144936,0.066006165,0.82864518,0.623687491
4,245254_at,T,F,AT4G14680,APS3,Pseudouridine synthase/archaeosine transglycosylase-like family protein,0.561527307,0.666864225,0.758015974,0.302567692,0.781691465,0.614133333
4,245255_at,T,F,AT4G14110,EMB143|COP9|CSN8|FUS7,"COP9 signalosome, subunit CSN8",0.576447297,0.816521282,0.87533261,0.244858374,0.878760189,0.67838395
4,245257_at,T,F,AT4G14640,CAM8,calmodulin 8,0.606997989,0.879883704,0.790345926,0.100421862,0.837632556,0.643056407
4,245258_at,T,F,AT4G15340,04C11|PEN1|ATPEN1,pentacyclic triterpene synthase 1,0.684732764,0.902498694,0.839666195,0.127557756,0.918933534,0.694677789
4,245261_at,T,F,AT4G14385,AT4G14385,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: vacuole; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Histone H4 acetyltransferase, NuA4 complex, Eaf6 (InterPro:IPR015418); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.650016553,0.894822252,0.750517377,0.183167798,0.883289462,0.672362688
4,245263_at,T,F,AT4G17740,AT4G17740,Peptidase S41 family protein,0.669206852,0.90551241,0.860078459,0.156444223,0.91636452,0.701521293
4,245264_at,T,F,AT4G17245,AT4G17245,RING/U-box superfamily protein,0.595319871,0.876806378,0.845242112,0.159090303,0.923475672,0.679986867
4,245265_at,T,F,AT4G14400,ACD6,ankyrin repeat family protein,0.689395656,0.945639809,0.800173068,0.126138147,0.923465787,0.696962493
4,245267_at,T,F,AT4G14060,AT4G14060,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.567998591,0.80498727,0.865806431,0.057263009,0.895970439,0.638405148
4,245274_at,T,F,AT4G14360,AT4G14360,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.580260942,0.786160658,0.870154959,0.118852512,0.905034316,0.652092677
4,245278_at,T,F,AT4G17730,SYP23|ATSYP23,syntaxin of plants  23,0.682147859,0.85166682,0.667755288,0.161942804,0.851651836,0.643032922
4,245279_at,T,F,AT4G17270,AT4G17270,Mo25 family protein,0.715995898,0.856341208,0.873210518,0.249368666,0.923408553,0.723664969
4,245280_at,T,F,AT4G16845,VRN2,VEFS-Box of polycomb protein,0.666552159,0.90272481,0.821681853,0.188675716,0.891758062,0.69427852
4,245281_at,T,F,AT4G15560,DXPS2|DXS|CLA|DEF|CLA1,Deoxyxylulose-5-phosphate synthase,0.513002243,0.813030186,0.842775767,0.068546913,0.873394172,0.622149856
4,245282_at,T,F,AT4G14990,AT4G14990,Topoisomerase II-associated protein PAT1,0.683076331,0.847318634,0.892223972,0.189534374,0.915908063,0.705612275
4,245283_at,T,F,AT4G13980,AT-HSFA5|HSFA5,winged-helix DNA-binding transcription factor family protein,0.760722183,0.857885121,0.638659904,0.114350873,0.79655822,0.63363526
4,245284_at,T,F,AT4G14210,PDS3|PDE226|PDS,phytoene desaturase 3,0.667876862,0.865834002,0.878627511,0.174076586,0.93304014,0.70389102
4,245285_s_at,F,NA,AT4G14040,EDA38|SBP2,selenium-binding protein 2,0.739204127,0.859741517,0.674359204,0.178114941,0.800736239,0.650431206
4,245287_at,T,F,AT4G14910,HISN5B,HISTIDINE BIOSYNTHESIS 5B,0.686652944,0.869622258,0.844143147,0.158057204,0.937556302,0.699206371
4,245289_at,T,F,AT4G15470,AT4G15470,Bax inhibitor-1 family protein,0.632872086,0.880522293,0.670071664,0.235010881,0.764670902,0.636629565
4,245291_at,T,F,AT4G16155,AT4G16155,dihydrolipoyl dehydrogenases,0.729288747,0.910887835,0.83948263,0.21899441,0.95806421,0.731343566
4,245292_at,T,F,AT4G15093,AT4G15093,catalytic LigB subunit of aromatic ring-opening dioxygenase family,0.647655556,0.886928419,0.888792595,0.182256021,0.937464843,0.708619487
4,245296_at,T,F,AT4G16370,OPT3|ATOPT3,oligopeptide transporter,0.681298843,0.704696959,0.717191119,0.257065606,0.745177637,0.621086033
4,245297_at,T,F,AT4G16510,AT4G16510,YbaK/aminoacyl-tRNA synthetase-associated domain,0.554658424,0.557836703,0.676410896,0.104764064,0.65469137,0.509672292
4,245298_at,T,F,AT4G15010,AT4G15010,Mitochondrial substrate carrier family protein,0.505952377,0.774778181,0.911509476,0.154595019,0.802697125,0.629906435
4,245300_at,T,F,AT4G16350,SCABP2|CBL6,calcineurin B-like protein 6,0.661663836,0.896602903,0.867573131,0.145383579,0.932745032,0.700793696
4,245301_at,T,F,AT4G17190,FPS2,farnesyl diphosphate synthase 2,0.696409405,0.767392183,0.824351154,0.211921815,0.853615389,0.670737989
4,245303_at,T,F,AT4G17010,AT4G17010,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.606010561,0.846161636,0.876995534,0.196042724,0.930067457,0.691055582
4,245304_at,T,F,AT4G15630,AT4G15630,Uncharacterised protein family (UPF0497),0.678011797,0.93726209,0.669264192,0.035696469,0.860429669,0.636132843
4,245305_at,T,F,AT4G17215,AT4G17215,Pollen Ole e 1 allergen and extensin family protein,0.640320589,0.881669593,0.889508265,0.151622897,0.944774606,0.70157919
4,245308_at,T,F,AT4G17486,AT4G17486,PPPDE putative thiol peptidase family protein,0.650208375,0.75107757,0.827412101,0.208268538,0.857007482,0.658794813
4,245311_at,T,F,AT4G14320,AT4G14320,Zinc-binding ribosomal protein family protein,0.600464457,0.874187981,0.794080191,0.090611295,0.862283482,0.644325481
4,245312_at,T,F,AT4G14600,AT4G14600,Target SNARE coiled-coil domain protein,0.660459999,0.828726616,0.818233491,0.405793219,0.883364899,0.719315645
4,245315_at,T,F,AT4G14800,PBD2,20S proteasome beta subunit D2,0.500745732,0.558661076,0.821295897,0.253096759,0.720652631,0.570890419
4,245316_at,T,F,AT4G14000,AT4G14000,Putative methyltransferase family protein,0.837301277,0.837115766,0.556424148,0.309236142,0.754632624,0.658941991
4,245317_at,T,F,AT4G15610,AT4G15610,Uncharacterised protein family (UPF0497),0.52730411,0.674372765,0.887305618,0.271097662,0.800573854,0.632130802
4,245318_at,T,F,AT4G16980,AT4G16980,arabinogalactan-protein family,0.646842498,0.889512444,0.885907302,0.152694703,0.943920651,0.703775519
4,245321_at,T,F,AT4G15545,AT4G15545,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G16520.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.692307306,0.92278284,0.849101799,0.133631397,0.949805101,0.709525689
4,245324_at,T,F,AT4G17260,AT4G17260,Lactate/malate dehydrogenase family protein,0.539080565,0.787745511,0.815268014,0.234470183,0.820860645,0.639484984
4,245325_at,T,F,AT4G14130,XTR7|XTH15,xyloglucan endotransglucosylase/hydrolase 15,0.600951457,0.880610388,0.85054859,0.112910515,0.891714066,0.667347003
4,245326_at,T,F,AT4G14100,AT4G14100,"transferases, transferring glycosyl groups",0.507492481,0.73454274,0.822208771,0.176059603,0.747528007,0.59756632
4,245327_at,T,F,AT4G16850,AT4G16850,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G31130.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.699349973,0.837690549,0.76412162,0.210646494,0.897700834,0.681901894
4,245328_at,T,F,AT4G14465,AHL20,AT-hook motif nuclear-localized protein 20,0.614952758,0.886735591,0.898602022,0.147406369,0.926112737,0.694761895
4,245330_at,T,F,AT4G14930,AT4G14930,Survival protein SurE-like phosphatase/nucleotidase,0.575055648,0.818220927,0.627953241,0.032566719,0.792298225,0.569218952
4,245331_at,T,F,AT4G14410,bHLH104,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.582307709,0.748623115,0.843868745,0.203495237,0.886377417,0.652934445
4,245333_at,T,F,AT4G14615,AT4G14615,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2346 (InterPro:IPR018625); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G52825.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.610733453,0.771403487,0.87419422,0.342157461,0.885689433,0.696835611
4,245335_at,T,F,AT4G16160,ATOEP16-2|ATOEP16-S,Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein,0.557340259,0.801716314,0.791403823,0.122460953,0.853007168,0.625185703
4,245336_at,T,F,AT4G16515,RGF6,"Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).",0.531502904,0.788401151,0.847129562,0.079644026,0.88380054,0.626095637
4,245338_at,T,F,AT4G16442,AT4G16442,Uncharacterised protein family (UPF0497),0.524299151,0.754750337,0.592480366,0.091713815,0.743667621,0.541382258
4,245339_at,T,F,AT4G16120,ATSEB1|COBL7|SEB1,COBRA-like protein-7 precursor,0.752688571,0.840915815,0.69537324,0.235122295,0.877341607,0.680288306
4,245340_at,T,F,AT4G14420,AT4G14420,HR-like lesion-inducing protein-related,0.63277384,0.683583938,0.813803562,0.314608613,0.807029369,0.650359864
4,245341_at,T,F,AT4G16447,AT4G16447,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.543532057,0.770562004,0.852219724,0.314212908,0.866159171,0.669337173
4,245342_at,T,F,AT4G16720,AT4G16720,Ribosomal protein L23/L15e family protein,0.69854368,0.899516644,0.732325661,0.108421103,0.925322335,0.672825885
4,245345_at,T,F,AT4G16640,AT4G16640,Matrixin family protein,0.652690481,0.905342601,0.857371087,0.125169201,0.938317893,0.695778253
4,245346_at,T,F,AT4G17090,CT-BMY|BMY8|BAM3,chloroplast beta-amylase,0.66735804,0.883928474,0.874025491,0.175768749,0.926611262,0.705538403
4,245347_at,T,F,AT4G14890,AT4G14890,2Fe-2S ferredoxin-like superfamily protein,0.643311549,0.885791785,0.884837288,0.170496668,0.934805408,0.70384854
4,245349_at,T,F,AT4G16690,MES16|ATMES16,methyl esterase 16,0.739351714,0.851576733,0.846354095,0.271971424,0.903269237,0.722504641
4,245352_at,T,F,AT4G15490,UGT84A3,UDP-Glycosyltransferase superfamily protein,0.559218461,0.812017071,0.676266326,0.063638842,0.804160905,0.583060321
4,245354_at,T,F,AT4G17600,LIL3:1,Chlorophyll A-B binding family protein,0.671907886,0.906605909,0.883470596,0.180881475,0.940597349,0.716692643
4,245355_at,T,F,AT4G17390,AT4G17390,Ribosomal protein L23/L15e family protein,0.636690294,0.891030635,0.618885975,0.029128078,0.855221653,0.606191327
4,245356_at,T,F,AT4G13940,MEE58|HOG1|SAHH1|EMB1395|ATSAHH1,S-adenosyl-L-homocysteine hydrolase,0.703125261,0.939310471,0.80763834,0.190824044,0.955163178,0.719212259
4,245357_at,T,F,AT4G17560,AT4G17560,Ribosomal protein L19 family protein,0.623032648,0.893195239,0.893191769,0.105163316,0.929372945,0.688791183
4,245358_at,T,F,AT4G15900,PRL1,pleiotropic regulatory locus 1,0.712351299,0.756337693,0.659048558,0.325941482,0.867309971,0.664197801
4,245359_at,T,F,AT4G14430,ECHIB|ECI2|IBR10|ATECI2|PEC12,indole-3-butyric acid response 10,0.61800848,0.746067387,0.596790357,0.087477725,0.770077629,0.563684316
4,245361_at,T,F,AT4G17790,AT4G17790,SNARE associated Golgi protein family,0.571112017,0.851108732,0.910782056,0.145904987,0.887718125,0.673325183
4,245363_at,T,F,AT4G15120,AT4G15120,VQ motif-containing protein,0.575972943,0.857301552,0.882321453,0.139081963,0.901088831,0.671153348
