nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average,,,,,,,,,,,
4,254825_at,T,T,AT4G12640,AT4G12640,RNA recognition motif (RRM)-containing protein,0.516875918,0.775151256,0.89730158,0.127523966,0.574382042,0.578246952,,,,,,,,,,,
4,254845_at,T,F,AT4G11820,MVA1|HMGS|FKP1|EMB2778,hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase,0.048550034,0.619628737,0.599904103,0.516074706,0.782746806,0.513380877,,,,,,,,,,,
4,254892_at,T,F,AT4G11800,AT4G11800,Calcineurin-like metallo-phosphoesterase superfamily protein,0.59300778,0.744569928,0.86941769,0.196309487,0.519579833,0.584576944,,,,,,,,,,,
4,254932_at,T,F,AT4G11120,AT4G11120,"translation elongation factor Ts (EF-Ts), putative",0.39082893,0.541984845,0.655307323,0.584847386,0.642609079,0.563115513,,,,,,,,,,,
4,254981_at,T,F,AT4G10480,AT4G10480,"Nascent polypeptide-associated complex (NAC), alpha subunit family protein",0.334983968,0.576422542,0.701326321,0.536725711,0.801011207,0.59009395,,,,,,,,,,,
4,255017_at,T,F,AT4G10100,CNX7|SIR5,"co-factor for nitrate, reductase and xanthine dehydrogenase 7",0.686475235,0.661070171,0.771743901,0.459860924,0.598946517,0.63561935,,,,,,,,,,,
4,255147_at,T,F,AT4G08460,AT4G08460,Protein of unknown function (DUF1644),0.532573408,0.704295052,0.877655363,0.125732887,0.567183338,0.56148801,,,,,,,,,,,
4,255300_at,T,F,AT4G04870,CLS,cardiolipin synthase,0.490203958,0.636852455,0.683427602,0.511028659,0.671885487,0.598679632,,,,,,,,,,,
4,255478_at,T,F,AT4G02440,EID1,F-box family protein,0.687207679,0.500438456,0.612120764,0.548226428,0.480355293,0.565669724,,,,,,,,,,,
4,255506_at,T,F,AT4G02130,LGT10|GATL6,galacturonosyltransferase 6,0.679705265,0.616407894,0.790154464,0.280332487,0.521008588,0.57752174,,,,,,,,,,,
4,255535_at,T,F,AT4G01790,AT4G01790,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,0.502531358,0.766755061,0.890371359,0.32436988,0.573803479,0.611566227,,,,,,,,,,,
4,255593_at,T,F,AT4G01650,AT4G01650,Polyketide cyclase / dehydrase and lipid transport protein,0.635132531,0.533273107,0.51213547,0.46940419,0.58173109,0.546335277,,,,,,,,,,,
4,255636_at,T,F,AT4G00730,AHDP|ANL2,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein,0.508783773,0.759197261,0.942063018,0.342140102,0.603122161,0.631061263,,,,,,,,,,,
4,255638_at,T,F,AT4G00740,AT4G00740,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.434738525,0.608424121,0.643584595,0.553080468,0.619532914,0.571872125,,,,,,,,,,,
4,255703_at,T,F,AT4G00040,AT4G00040,Chalcone and stilbene synthase family protein,0.521212678,0.799926155,0.898129923,0.143348887,0.511329127,0.574789354,,,,,,,,,,,
4,255782_at,T,F,AT1G19850,IAA24|MP|ARF5,Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-related,0.570103655,0.771809869,0.804291793,0.224967779,0.653240541,0.604882727,,,,,,,,,,,
4,255902_at,T,F,AT1G17880,ATBTF3|BTF3,basic transcription factor 3,0.497711391,0.545054951,0.612403222,0.630691492,0.673307705,0.591833752,,,,,,,,,,,
4,255995_at,T,F,AT1G29750,RKF1,receptor-like kinase in flowers 1,0.544618245,0.618812685,0.8573798,0.149423783,0.512168085,0.53648052,,,,,,,,,,,
4,256070_at,T,F,AT1G13730,AT1G13730,Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain,0.422466904,0.550862764,0.672891965,0.618762978,0.726870961,0.598371115,,,,,,,,,,,
4,256142_at,T,F,AT1G48790,AMSH1,associated molecule with the SH3 domain of STAM 1,0.513653935,0.776610284,0.906236859,0.01452668,0.540024228,0.550210397,,,,,,,,,,,
4,256234_at,T,F,AT3G12370,AT3G12370,Ribosomal protein L10 family protein,0.374012697,0.664192695,0.828059213,0.501205248,0.601599671,0.593813905,,,,,,,,,,,
4,256307_at,T,F,AT1G30350,AT1G30350,Pectin lyase-like superfamily protein,0.508992946,0.758285435,0.814204002,0.168387572,0.552185251,0.560411041,,,,,,,,,,,
4,256372_at,T,F,AT1G66750,AT;CDKD;2|CAK4|CAK4AT|CDKD;2|CDKD1;2,CDK-activating kinase 4,0.785867058,0.524657043,0.621889858,0.62934362,0.350343489,0.582420214,,,,,,,,,,,
4,256406_at,NA,NA,NA,NA,NA,0.35423155,0.666532461,0.517308358,0.506979063,0.510788949,0.511168076,,,,,,,,,,,
4,256690_at,T,F,AT3G32160,AT3G32160,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G43150.1); Has 28 Blast hits to 28 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.514523006,0.61443241,0.693218581,0.187638916,0.60066676,0.522095935,,,,,,,,,,,
4,256744_at,T,F,AT3G29350,AHP2,histidine-containing phosphotransmitter 2,0.449596365,0.524245956,0.759981493,0.552587269,0.639596744,0.585201565,,,,,,,,,,,
4,256795_at,T,F,AT3G22110,PAC1,20S proteasome alpha subunit C1,0.486147036,0.608478776,0.55959433,0.581743538,0.698906336,0.586974003,,,,,,,,,,,
4,256824_at,T,F,AT3G22121,AT3G22121,other RNA,0.522193626,0.680045685,0.731458363,0.492971107,0.559738228,0.597281402,,,,,,,,,,,
4,256910_at,T,F,AT3G24080,AT3G24080,KRR1 family protein,0.365040708,0.586727234,0.745175585,0.52334471,0.629553261,0.5699683,,,,,,,,,,,
4,256990_at,T,F,AT3G28590,AT3G28590,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G79170.1); Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.518577509,0.689974855,0.700102662,0.467339353,0.548037005,0.584806277,,,,,,,,,,,
4,257046_at,T,T,AT3G19740,AT3G19740,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.471005712,0.661228931,0.856377936,0.517417651,0.630600363,0.627326119,,,,,,,,,,,
4,257420_at,T,F,AT1G77250,AT1G77250,RING/FYVE/PHD-type zinc finger family protein,0.617091727,0.729974337,0.864093658,0.304018537,0.606972629,0.624430178,,,,,,,,,,,
4,257464_at,T,F,AT1G20940,AT1G20940,F-box family protein,0.50624196,0.514501839,0.565158884,0.414924054,0.549852182,0.510135784,,,,,,,,,,,
4,257802_at,T,F,AT3G18770,AT3G18770,Autophagy-related protein 13,0.657372987,0.677833049,0.81157572,0.255209147,0.50530091,0.581458363,,,,,,,,,,,
4,257857_s_at,F,NA,AT3G12990,RRP45a,ribonuclease PH45A,0.568070086,0.738276727,0.844551179,0.350016719,0.518430383,0.603869019,,,,,,,,,,,
4,257959_at,T,F,AT3G25560,NIK2,NSP-interacting kinase 2,0.525036317,0.668857586,0.717016381,0.380603763,0.665002078,0.591303225,,,,,,,,,,,
4,257978_at,T,F,AT3G20860,NEK5|ATNEK5,NIMA-related kinase 5,0.532227566,0.719805193,0.820489862,0.2774364,0.630356962,0.596063197,,,,,,,,,,,
4,257988_at,T,F,AT3G20870,ZTP29,ZIP metal ion transporter family,0.522014611,0.809049813,0.807216886,0.385368316,0.626324838,0.629994893,,,,,,,,,,,
4,258024_at,T,F,AT3G19360,AT3G19360,Zinc finger (CCCH-type) family protein,0.692642509,0.504981738,0.618199272,0.698146064,0.425876553,0.587969227,,,,,,,,,,,
4,258063_at,T,F,AT3G14620,CYP72A8,"cytochrome P450, family 72, subfamily A, polypeptide 8",0.39333146,0.5063093,0.541126804,0.655239683,0.524100068,0.524021463,,,,,,,,,,,
4,258155_at,T,F,AT3G18130,RACK1C_AT,receptor for activated C kinase 1C,0.328058145,0.618315535,0.649268833,0.620104736,0.720544328,0.587258316,,,,,,,,,,,
4,258242_at,T,F,AT3G27640,AT3G27640,Transducin/WD40 repeat-like superfamily protein,0.317029674,0.508751063,0.585791806,0.555148004,0.734465765,0.540237262,,,,,,,,,,,
4,258243_at,T,F,AT3G27740,CARA,carbamoyl phosphate synthetase A,0.414782505,0.503198031,0.57530919,0.664192077,0.679668618,0.567430084,,,,,,,,,,,
4,258274_at,T,F,AT3G15640,AT3G15640,Rubredoxin-like superfamily protein,0.511476197,0.510909149,0.512768679,0.327104185,0.603257639,0.49310317,,,,,,,,,,,
4,258298_at,T,F,AT3G23300,AT3G23300,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.583813281,0.596028626,0.778120868,0.405099555,0.54894192,0.58240085,,,,,,,,,,,
4,258317_at,T,F,AT3G22670,AT3G22670,Pentatricopeptide repeat (PPR) superfamily protein,0.575623294,0.593781182,0.650451476,0.603138034,0.495346368,0.583668071,,,,,,,,,,,
4,258324_at,T,F,AT3G22780,ATTSO1|TSO1,Tesmin/TSO1-like CXC domain-containing protein,0.445705344,0.679431358,0.603149521,0.516463978,0.581401662,0.565230373,,,,,,,,,,,
4,258329_at,T,F,AT3G16110,ATPDIL1-6|ATPDI4|PDIL1-6|PDI4,PDI-like 1-6,0.401865576,0.675890881,0.725348158,0.582427782,0.647467978,0.606600075,,,,,,,,,,,
4,258379_at,T,F,AT3G16700,AT3G16700,Fumarylacetoacetate (FAA) hydrolase family,0.203497022,0.591091764,0.552813482,0.500056596,0.638287785,0.49714933,,,,,,,,,,,
4,258432_at,T,F,AT3G16570,RALF23|ATRALF23,rapid alkalinization factor 23,0.503725287,0.767023925,0.955018046,0.169742906,0.655417745,0.610185582,,,,,,,,,,,
4,258549_at,T,F,AT3G06930,ATPRMT4B|PRMT4B,protein arginine methyltransferase 4B,0.414551393,0.551945917,0.536859689,0.668525437,0.579245071,0.550225501,,,,,,,,,,,
4,258575_at,T,F,AT3G04240,SEC,Tetratricopeptide repeat (TPR)-like superfamily protein,0.58258848,0.772214861,0.900306332,0.167852221,0.56353638,0.597299655,,,,,,,,,,,
4,258601_at,T,F,AT3G02760,AT3G02760,Class II aaRS and biotin synthetases superfamily protein,0.456265748,0.72501679,0.800545622,0.50503421,0.702530928,0.63787866,,,,,,,,,,,
4,258602_at,T,F,AT3G02750,AT3G02750,Protein phosphatase 2C family protein,0.566721116,0.752650104,0.890117898,0.295925577,0.548911558,0.610865251,,,,,,,,,,,
4,258676_at,T,F,AT3G08600,AT3G08600,Protein of unknown function (DUF1191),0.51198203,0.697949568,0.913740767,0.083408503,0.523120372,0.546040248,,,,,,,,,,,
4,258743_s_at,F,NA,AT5G26751,ATSK11|SK 11,shaggy-related kinase 11,0.514644419,0.71115388,0.781369314,0.211468079,0.596866593,0.563100457,,,,,,,,,,,
4,258766_at,T,F,AT3G10700,GalAK,galacturonic acid kinase,0.452426841,0.620940297,0.705069785,0.520984862,0.647355134,0.589355384,,,,,,,,,,,
4,258825_at,T,F,AT3G07180,AT3G07180,GPI transamidase component PIG-S-related,0.46895846,0.688519618,0.77334759,0.581563964,0.732858457,0.649049618,,,,,,,,,,,
4,258832_at,T,F,AT3G07070,AT3G07070,Protein kinase superfamily protein,0.553341261,0.624741932,0.711924878,0.355620553,0.530816252,0.555288975,,,,,,,,,,,
4,258944_at,T,F,AT3G10390,FLD,Flavin containing amine oxidoreductase family protein,0.429496137,0.565445258,0.594872938,0.52716338,0.615986726,0.546592888,,,,,,,,,,,
4,259025_at,T,F,AT3G33073,AT3G33073,transposable_element_gene,0.559925716,0.680367897,0.682370066,0.475011089,0.630350303,0.605605014,,,,,,,,,,,
4,259090_at,T,F,AT3G04920,AT3G04920,Ribosomal protein S24e family protein,0.577904472,0.578243413,0.733699632,0.375761141,0.628852058,0.578892143,,,,,,,,,,,
4,259096_at,T,F,AT3G04840,AT3G04840,Ribosomal protein S3Ae,0.422257917,0.668076021,0.706402709,0.524557559,0.80363283,0.624985407,,,,,,,,,,,
4,259252_at,T,F,AT3G07610,IBM1,Transcription factor jumonji (jmjC) domain-containing protein,0.157648103,0.5730039,0.559378669,0.528297737,0.74827838,0.513321358,,,,,,,,,,,
4,259317_at,NA,NA,NA,NA,NA,0.201906033,0.514901051,0.623773584,0.564773092,0.720827365,0.525236225,,,,,,,,,,,
4,259468_at,F,NA,AT3G55490,AT3G55490,GINS complex protein,0.564217386,0.738882302,0.895523056,0.389358526,0.60587283,0.63877082,,,,,,,,,,,
4,259670_at,T,F,AT1G52310,AT1G52310,protein kinase family protein / C-type lectin domain-containing protein,0.637076708,0.612637467,0.800406444,0.443194591,0.542338074,0.607130656,,,,,,,,,,,
4,259679_at,T,F,AT1G77720,PPK1,putative protein kinase 1,0.473284592,0.686217474,0.677579341,0.564317317,0.574086155,0.595096976,,,,,,,,,,,
4,259755_at,T,F,AT1G71070,AT1G71070,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.39091664,0.570480756,0.613425251,0.547136991,0.711803666,0.566752661,,,,,,,,,,,
4,259859_at,T,F,AT1G68410,AT1G68410,Protein phosphatase 2C family protein,0.503547362,0.738267479,0.807618748,0.23398546,0.527279957,0.562139801,,,,,,,,,,,
4,259920_at,T,F,AT1G72550,AT1G72550,tRNA synthetase beta subunit family protein,0.296559558,0.529634349,0.586415291,0.65110441,0.566365745,0.526015871,,,,,,,,,,,
4,259931_at,T,F,AT1G34400,AT1G34400,unknown protein; Has 5 Blast hits to 5 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 5; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.507126997,0.794690508,0.875645679,0.30883884,0.511398798,0.599540164,,,,,,,,,,,
4,260128_at,T,F,AT1G36310,AT1G36310,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.635163635,0.631676107,0.649064893,0.591158581,0.400841628,0.581580969,,,,,,,,,,,
4,260159_at,T,F,AT1G79890,AT1G79890,RAD3-like DNA-binding helicase protein,0.447424568,0.582178387,0.689739356,0.556153588,0.524904487,0.560080077,,,,,,,,,,,
4,260294_at,T,F,AT1G63660,AT1G63660,"GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative",0.458077617,0.63035368,0.685184195,0.561406864,0.550192951,0.577043061,,,,,,,,,,,
4,260351_at,T,F,AT1G69380,AT1G69380,Protein of unknown function (DUF155),0.266134507,0.605972535,0.579920503,0.524162195,0.583108577,0.511859663,,,,,,,,,,,
4,260387_at,T,F,AT1G74100,ATSOT16|ATST5A|CORI-7|SOT16,sulfotransferase 16,0.542818833,0.579073893,0.777235799,0.358265836,0.611639523,0.573806777,,,,,,,,,,,
4,260496_at,T,F,AT2G41700,AtABCA1|ABCA1,ATP-binding cassette A1,0.50481303,0.755405736,0.864146976,0.358866678,0.546468636,0.605940211,,,,,,,,,,,
4,260503_at,T,F,AT1G47250,PAF2,20S proteasome alpha subunit F2,0.430348137,0.625357333,0.779845528,0.519637585,0.705977147,0.612233146,,,,,,,,,,,
4,260509_at,T,F,AT1G47240,NRAMP2|ATNRAMP2,NRAMP metal ion transporter 2,0.522093578,0.561440726,0.636741377,0.383302225,0.507941004,0.522303782,,,,,,,,,,,
4,260652_at,T,F,AT1G32360,AT1G32360,Zinc finger (CCCH-type) family protein,0.648098973,0.59733575,0.732329543,0.449082214,0.602322624,0.605833821,,,,,,,,,,,
4,260683_at,T,F,AT1G17560,HLL,Ribosomal protein L14p/L23e family protein,0.427427068,0.605239859,0.589244493,0.596062225,0.649097137,0.573414156,,,,,,,,,,,
4,260814_at,T,F,AT1G43710,emb1075,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,0.330231032,0.555478862,0.576932721,0.618104636,0.662914181,0.548732286,,,,,,,,,,,
4,260879_at,T,F,AT1G21480,AT1G21480,Exostosin family protein,0.502348222,0.810842372,0.791705923,0.250256521,0.663900021,0.603810612,,,,,,,,,,,
4,260895_at,T,F,AT1G29250,AT1G29250,Alba DNA/RNA-binding protein,0.378554716,0.583192408,0.699507415,0.529585042,0.681620391,0.574491994,,,,,,,,,,,
4,260939_at,T,F,AT1G45180,AT1G45180,RING/U-box superfamily protein,0.514965421,0.608321804,0.582055852,0.262302461,0.56169659,0.505868425,,,,,,,,,,,
4,260954_at,T,F,AT1G06130,GLX2-4,glyoxalase 2-4,0.549778788,0.625042463,0.757901315,0.387058388,0.680258248,0.600007841,,,,,,,,,,,
4,260955_at,T,F,AT1G06000,AT1G06000,UDP-Glycosyltransferase superfamily protein,0.584443818,0.625190407,0.660677039,0.368858943,0.531886126,0.554211267,,,,,,,,,,,
4,261008_at,T,F,AT1G26370,AT1G26370,RNA helicase family protein,0.532220114,0.675240926,0.846591339,0.316361955,0.596939542,0.593470775,,,,,,,,,,,
4,261044_at,T,F,AT1G01290,CNX3,cofactor of nitrate reductase and xanthine dehydrogenase 3,0.592224062,0.646232778,0.634196332,0.532540879,0.415283305,0.564095472,,,,,,,,,,,
4,261170_at,T,F,AT1G04910,AT1G04910,O-fucosyltransferase family protein,0.432307143,0.593203349,0.659429969,0.544425682,0.557065956,0.55728642,,,,,,,,,,,
4,261220_at,T,F,AT1G19970,AT1G19970,ER lumen protein retaining receptor family protein,0.612224761,0.558918812,0.647307688,0.16269443,0.562912765,0.508811691,,,,,,,,,,,
4,261328_at,T,F,AT1G44835,AT1G44835,YbaK/aminoacyl-tRNA synthetase-associated domain,0.285065713,0.609616883,0.726786264,0.54085444,0.709040741,0.574272808,,,,,,,,,,,
4,261383_at,T,F,AT1G05380,AT1G05380,Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein,0.548232815,0.68602453,0.832199734,0.251128024,0.500044927,0.563526006,,,,,,,,,,,
4,261557_at,T,F,AT1G63640,AT1G63640,P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain,0.286414801,0.742532493,0.650975475,0.523704655,0.736176346,0.587960754,,,,,,,,,,,
4,261682_at,T,F,AT1G47330,AT1G47330,CBS domain-containing protein with a domain of unknown function (DUF21),0.51471718,0.595606659,0.830930704,0.310797977,0.518989471,0.554208398,,,,,,,,,,,
4,261810_at,T,F,AT1G08130,ATLIG1|LIG1,DNA ligase 1,0.415297621,0.675759332,0.551315685,0.575964311,0.50253738,0.544174866,,,,,,,,,,,
4,261813_at,T,F,AT1G08280,AT1G08280,Glycosyltransferase family 29 (sialyltransferase) family protein,0.503625286,0.831082321,0.868212128,0.093803026,0.521848638,0.56371428,,,,,,,,,,,
4,261854_at,T,F,AT1G50670,AT1G50670,OTU-like cysteine protease family protein,0.335668853,0.507625948,0.64878612,0.587397433,0.647732791,0.545442229,,,,,,,,,,,
4,261855_at,NA,NA,NA,NA,NA,0.174886939,0.526075968,0.503810692,0.664618622,0.660669919,0.506012428,,,,,,,,,,,
4,261977_at,T,F,AT1G37057,AT1G37057,"hAT-like transposase family (hobo/Ac/Tam3), has a 7.8e-25 P-value blast match to GB:AAD24567 transposase Tag2 (hAT-element) (Arabidopsis thaliana)",0.544863202,0.768671751,0.826983996,0.268925643,0.635832208,0.60905536,,,,,,,,,,,
4,262005_at,T,F,AT1G64550,GCN3|ATGCN3,general control non-repressible 3,0.247540624,0.565317749,0.689958097,0.53464138,0.524740507,0.512439671,,,,,,,,,,,
4,262063_at,T,F,AT1G80000,AT1G80000,CASC3/Barentsz eIF4AIII binding,0.628020339,0.539463024,0.747448401,0.231809512,0.502766515,0.529901558,,,,,,,,,,,
4,262241_at,T,F,AT1G48390,AT1G48390,RNI-like superfamily protein,0.530418984,0.699866312,0.867421667,0.059281457,0.514571765,0.534312037,,,,,,,,,,,
4,262273_at,NA,NA,NA,NA,NA,0.486881652,0.576509346,0.675577074,0.507971051,0.626124752,0.574612775,,,,,,,,,,,
4,262391_at,T,F,AT1G49530,GGPS6,geranylgeranyl pyrophosphate synthase 6,0.309258296,0.577418205,0.586352788,0.564117748,0.500086841,0.507446775,,,,,,,,,,,
4,262458_at,T,F,AT1G11280,AT1G11280,S-locus lectin protein kinase family protein,0.597640729,0.623513433,0.701400358,0.631380588,0.483245263,0.607436074,,,,,,,,,,,
4,262488_at,T,T,AT1G21830,AT1G21830,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF740 (InterPro:IPR008004); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G44608.1); Has 49 Blast hits to 49 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 49; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.635968745,0.577854673,0.814662855,0.209105162,0.546787587,0.556875805,,,,,,,,,,,
4,262501_at,T,F,AT1G21690,RFC4|EMB1968,ATPase family associated with various cellular activities (AAA),0.330680995,0.740427368,0.711277763,0.504500699,0.594935787,0.576364522,,,,,,,,,,,
4,262589_s_at,F,NA,AT1G15160,AT1G15160,MATE efflux family protein,0.405123602,0.671553482,0.6982605,0.571298409,0.673701223,0.603987443,,,,,,,,,,,
4,262597_at,T,F,AT1G15470,AT1G15470,Transducin/WD40 repeat-like superfamily protein,0.501069138,0.802736605,0.774783211,0.46678489,0.680406435,0.645156056,,,,,,,,,,,
4,262619_at,T,F,AT1G06550,AT1G06550,ATP-dependent caseinolytic (Clp) protease/crotonase family protein,0.523327668,0.797872299,0.844155023,0.310607992,0.696100518,0.6344127,,,,,,,,,,,
4,262703_at,T,F,AT1G16510,AT1G16510,SAUR-like auxin-responsive protein family,0.50163146,0.461041743,0.662470895,0.524282725,0.659852668,0.561855898,,,,,,,,,,,
4,262708_at,T,F,AT1G16190,RAD23A,Rad23 UV excision repair protein family,0.455719207,0.589232168,0.680127915,0.56542755,0.750326383,0.608166645,,,,,,,,,,,
4,262714_s_at,F,NA,AT1G16430,AT1G16430,Surfeit locus protein 5 subunit 22 of Mediator complex,0.594727921,0.66665237,0.841522468,0.367206394,0.512390543,0.596499939,,,,,,,,,,,
4,262728_at,T,F,AT1G75820,FAS3|ATCLV1|FLO5|CLV1,Leucine-rich receptor-like protein kinase family protein,0.270424723,0.562330385,0.592491068,0.64818929,0.621304834,0.53894806,,,,,,,,,,,
4,262762_at,T,F,AT1G10700,PRS3,phosphoribosyl pyrophosphate (PRPP) synthase 3,0.523163341,0.572374671,0.783920209,0.180231911,0.618337849,0.535605596,,,,,,,,,,,
4,262880_at,T,F,AT1G64880,AT1G64880,Ribosomal protein S5 family protein,0.315413096,0.571940204,0.708976081,0.503323989,0.578637979,0.53565827,,,,,,,,,,,
4,262956_at,T,F,AT1G54270,EIF4A-2,eif4a-2,0.6181153,0.460662632,0.579626749,0.548335965,0.511741351,0.5436964,,,,,,,,,,,
4,262974_at,T,F,AT1G75550,AT1G75550,glycine-rich protein,0.560207977,0.635654154,0.728645699,0.41262751,0.613892114,0.590205491,,,,,,,,,,,
4,263119_at,T,F,AT1G03110,AT1G03110,Transducin/WD40 repeat-like superfamily protein,0.052740298,0.53213082,0.510397113,0.541157332,0.663845986,0.46005431,,,,,,,,,,,
4,263134_at,T,F,AT1G78570,RHM1|ATRHM1|ROL1,rhamnose biosynthesis 1,0.552910796,0.810883306,0.819648238,0.260466496,0.590188805,0.606819528,,,,,,,,,,,
4,263152_at,T,F,AT1G54060,ASIL1,6B-interacting protein 1-like 1,0.365009529,0.618165555,0.600758248,0.515494046,0.589017552,0.537688986,,,,,,,,,,,
